Date,sigma_t,log_sigma_t,state,regime_label
2012-11-15,0.4990297022768004,-0.6950896614012753,1,normal volatility
2012-11-16,0.4943460776134296,-0.7045194451026978,1,normal volatility
2012-11-19,0.4959032863165179,-0.7013743585347827,1,normal volatility
2012-11-20,0.5062766925493328,-0.6806719359279826,1,normal volatility
2012-11-21,0.497155368437046,-0.6988526891892419,1,normal volatility
2012-11-23,0.4880678195271993,-0.7173009083440607,1,normal volatility
2012-11-26,0.5254413015576713,-0.6435167950797572,1,normal volatility
2012-11-27,0.5158738510312075,-0.6618930181351182,1,normal volatility
2012-11-28,0.5077772683929699,-0.6777123755954387,1,normal volatility
2012-11-29,0.4990413420109912,-0.6950663369410417,1,normal volatility
2012-11-30,0.4920465507572376,-0.7091819516053408,1,normal volatility
2012-12-03,0.4906457534926095,-0.7120328912277636,1,normal volatility
2012-12-04,0.4889737930277489,-0.7154463839337092,1,normal volatility
2012-12-05,0.4806058077805873,-0.7327078713154411,1,normal volatility
2012-12-06,0.4718733547191616,-0.7510446456727959,1,normal volatility
2012-12-07,0.4903805886876529,-0.7125734777543696,1,normal volatility
2012-12-10,0.4828904284596996,-0.7279655072564205,1,normal volatility
2012-12-11,0.4743835996888959,-0.7457390025351207,1,normal volatility
2012-12-12,0.4750698520397542,-0.7442934288335072,1,normal volatility
2012-12-13,0.4715716848913674,-0.7516841526401543,1,normal volatility
2012-12-14,0.4667321330330017,-0.7619997768152091,1,normal volatility
2012-12-17,0.4661218734165461,-0.7633081481129508,1,normal volatility
2012-12-18,0.4606803105728201,-0.77505094601994,1,normal volatility
2012-12-19,0.4596626571938668,-0.7772624124609038,1,normal volatility
2012-12-20,0.4545294679709553,-0.7884925314466639,1,normal volatility
2012-12-21,0.4492794239209825,-0.8001102598127253,1,normal volatility
2012-12-24,0.4490861610771594,-0.8005405141546811,1,normal volatility
2012-12-26,0.4414595517623043,-0.8176688786224969,1,normal volatility
2012-12-27,0.4396139919000839,-0.8218582282510862,1,normal volatility
2012-12-28,0.4317286269688928,-0.8399580664374382,1,normal volatility
2012-12-31,0.4241424943395025,-0.8576858086541448,1,normal volatility
2013-01-02,0.4194204682247408,-0.8688813581173322,1,normal volatility
2013-01-03,0.4122152632424571,-0.8862095824814435,1,normal volatility
2013-01-04,0.423427026219163,-0.8593740909081109,1,normal volatility
2013-01-07,0.4259437887210082,-0.8534478927782488,1,normal volatility
2013-01-08,0.4255624434686944,-0.8543435885779809,1,normal volatility
2013-01-09,0.420359011557165,-0.8666461434073246,1,normal volatility
2013-01-10,0.4131914540149082,-0.8838442243926772,1,normal volatility
2013-01-11,0.4569367752773027,-0.7832102449732409,1,normal volatility
2013-01-14,0.4890822378399973,-0.7152246281052693,1,normal volatility
2013-01-15,0.4807598201548342,-0.7323874679827462,1,normal volatility
2013-01-16,0.4735242669924487,-0.7475521174212095,1,normal volatility
2013-01-17,0.4678797668205652,-0.7595439245741988,1,normal volatility
2013-01-18,0.465487054552212,-0.7646709924213982,1,normal volatility
2013-01-22,0.4632850600959449,-0.7694127337966199,1,normal volatility
2013-01-23,0.4549017385688143,-0.7876738425431494,1,normal volatility
2013-01-24,0.4467428574129331,-0.8057721129541607,1,normal volatility
2013-01-25,0.4505286719710525,-0.7973335591841758,1,normal volatility
2013-01-28,0.4567389404289979,-0.7836432976373223,1,normal volatility
2013-01-29,0.448520112376617,-0.8018017548396423,1,normal volatility
2013-01-30,0.4419942714275898,-0.8164583575594917,1,normal volatility
2013-01-31,0.4491557610046724,-0.800385544928816,1,normal volatility
2013-02-01,0.442057710368522,-0.8163148389828754,1,normal volatility
2013-02-04,0.4606973262554383,-0.7750140107136334,1,normal volatility
2013-02-05,0.5089682470448885,-0.6753696473934517,1,normal volatility
2013-02-06,0.5033318739107727,-0.6865055373605015,1,normal volatility
2013-02-07,0.497418681648329,-0.6983231897167542,1,normal volatility
2013-02-08,0.5310238692988596,-0.6329483071518854,1,normal volatility
2013-02-11,0.5216751385833999,-0.6507102247118879,1,normal volatility
2013-02-12,0.516876579596024,-0.6599511571585024,1,normal volatility
2013-02-13,0.510112267869309,-0.6731244444124198,1,normal volatility
2013-02-14,0.5007386733369709,-0.6916709240889947,1,normal volatility
2013-02-15,0.51802661487466,-0.6577286579756533,1,normal volatility
2013-02-19,0.5101891989557359,-0.6729736437146376,1,normal volatility
2013-02-20,0.5021947230914066,-0.6887673398976756,1,normal volatility
2013-02-21,0.4957598938632139,-0.7016635544173553,1,normal volatility
2013-02-22,0.5306455386657802,-0.6336610161105418,1,normal volatility
2013-02-25,0.5236942934441418,-0.6468471743683574,1,normal volatility
2013-02-26,0.5141296248001155,-0.6652798569940299,1,normal volatility
2013-02-27,0.533450661970378,-0.6283886924224298,1,normal volatility
2013-02-28,0.5289348698311499,-0.6368899741154695,1,normal volatility
2013-03-01,0.5203980407778716,-0.6531612971897064,1,normal volatility
2013-03-04,0.5280560329822493,-0.6385528778340885,1,normal volatility
2013-03-05,0.518468137361967,-0.6568767047688283,1,normal volatility
2013-03-06,0.5101397065405952,-0.6730706563836171,1,normal volatility
2013-03-07,0.502520244915073,-0.6881193514722567,1,normal volatility
2013-03-08,0.5189696012688068,-0.6559099692680427,1,normal volatility
2013-03-11,0.532752480354358,-0.6296983522575935,1,normal volatility
2013-03-12,0.5239962115182234,-0.6462708246142855,1,normal volatility
2013-03-13,0.5145332895794809,-0.6644950230227787,1,normal volatility
2013-03-14,0.5167027931725688,-0.6602874379119142,1,normal volatility
2013-03-15,0.5086403947185678,-0.6760140057925631,1,normal volatility
2013-03-18,0.5220693570348833,-0.6499548320427354,1,normal volatility
2013-03-19,0.5421899428120451,-0.6121388909423426,1,normal volatility
2013-03-20,0.5415734416119969,-0.6132765954918911,1,normal volatility
2013-03-21,0.5397708089520069,-0.6166106573854713,1,normal volatility
2013-03-22,0.5307262423305837,-0.6335089418489042,1,normal volatility
2013-03-25,0.5309155817416835,-0.6331522501496624,1,normal volatility
2013-03-26,0.5483564888698766,-0.6008296764003669,1,normal volatility
2013-03-27,0.5392202627314585,-0.6176311408403845,1,normal volatility
2013-03-28,0.5412686967271068,-0.6138394566553903,1,normal volatility
2013-03-29,0.5390910520937986,-0.6178707945220289,1,normal volatility
2013-04-01,0.5304771994226924,-0.6339783012623109,1,normal volatility
2013-04-02,0.5244569475407268,-0.6453919373732482,1,normal volatility
2013-04-03,0.5156824378850883,-0.6622641334108872,1,normal volatility
2013-04-04,0.5064978617785093,-0.6802351768649765,1,normal volatility
2013-04-05,0.4973333080598298,-0.6984948377045785,1,normal volatility
2013-04-08,0.5529429309479142,-0.5925004817943831,1,normal volatility
2013-04-09,0.5433502836665312,-0.610001077403787,1,normal volatility
2013-04-10,0.5478626740474425,-0.6017306182421831,1,normal volatility
2013-04-11,0.5396798730462797,-0.6167791429077074,1,normal volatility
2013-04-12,0.5382491823632393,-0.6194336618038639,1,normal volatility
2013-04-15,0.5300428163864762,-0.6347974900640925,1,normal volatility
2013-04-16,0.5205149762821308,-0.6529366184647127,1,normal volatility
2013-04-17,0.5184632314712326,-0.6568861670936876,1,normal volatility
2013-04-18,0.5264386701142019,-0.6416204402060413,1,normal volatility
2013-04-19,0.5179160264020245,-0.6579421610570966,1,normal volatility
2013-04-22,0.5084353602581544,-0.6764171900434661,1,normal volatility
2013-04-23,0.4996039016216835,-0.6939396912702486,1,normal volatility
2013-04-24,0.4935507281244445,-0.7061296328393273,1,normal volatility
2013-04-25,0.4849841663996697,-0.7236390351761849,1,normal volatility
2013-04-26,0.4762745862278235,-0.7417607292483803,1,normal volatility
2013-04-29,0.468624319970939,-0.7579538550427415,1,normal volatility
2013-04-30,0.4706172962473157,-0.7537100497575665,1,normal volatility
2013-05-01,0.4764037078861871,-0.7414896583948676,1,normal volatility
2013-05-02,0.4691437372748497,-0.7568460814242762,1,normal volatility
2013-05-03,0.4961766200843396,-0.7008233267620911,1,normal volatility
2013-05-06,0.4919636475600651,-0.7093504522926516,1,normal volatility
2013-05-07,0.487368385111916,-0.718735004252804,1,normal volatility
2013-05-08,0.479272010640632,-0.735486970848343,1,normal volatility
2013-05-09,0.4899619861812718,-0.7134274701087825,1,normal volatility
2013-05-10,0.4922942534304897,-0.7086786651878179,1,normal volatility
2013-05-13,0.5316087939448986,-0.6318474098703551,1,normal volatility
2013-05-14,0.5233050357059008,-0.6475907426693834,1,normal volatility
2013-05-15,0.5139260996578818,-0.6656757988482516,1,normal volatility
2013-05-16,0.5312570193855802,-0.6325093458697086,1,normal volatility
2013-05-17,0.5251915273900751,-0.643992268842655,1,normal volatility
2013-05-20,0.5290947175770645,-0.6365878129112212,1,normal volatility
2013-05-21,0.5242720545394266,-0.645744541340239,1,normal volatility
2013-05-22,0.519154963971113,-0.6555528585503451,1,normal volatility
2013-05-23,0.514091811870108,-0.6653534071626531,1,normal volatility
2013-05-24,0.5189300292471893,-0.6559862233112529,1,normal volatility
2013-05-28,0.5105537541962355,-0.6722593497684995,1,normal volatility
2013-05-29,0.5065790643441396,-0.6800748680795126,1,normal volatility
2013-05-30,0.5097243131662796,-0.6738852618393631,1,normal volatility
2013-05-31,0.5214850005608994,-0.6510747670625227,1,normal volatility
2013-06-03,0.5179456579711005,-0.6578849496175172,1,normal volatility
2013-06-04,0.5342530610293647,-0.6268856552169549,1,normal volatility
2013-06-05,0.5254011366681568,-0.6435932382991649,1,normal volatility
2013-06-06,0.516105609604209,-0.6614438646669765,1,normal volatility
2013-06-07,0.5588890435539419,-0.5818043164879345,1,normal volatility
2013-06-10,0.5485501019164428,-0.6004766599262147,1,normal volatility
2013-06-11,0.5384760208613493,-0.6190123128825483,1,normal volatility
2013-06-12,0.5325250296127639,-0.6301253785355769,1,normal volatility
2013-06-13,0.534432470467406,-0.6265498980003759,1,normal volatility
2013-06-14,0.527622918446092,-0.6393734200261485,1,normal volatility
2013-06-17,0.5184520129975992,-0.6569078052626579,1,normal volatility
2013-06-18,0.5091869922632035,-0.674939958062718,1,normal volatility
2013-06-19,0.5090646485610724,-0.675180259571333,1,normal volatility
2013-06-20,0.4997202017323518,-0.6937069337278196,1,normal volatility
2013-06-21,0.5623277119333774,-0.5756704817161103,1,normal volatility
2013-06-24,0.5711636381575392,-0.5600795286708441,1,normal volatility
2013-06-25,0.5613932108168387,-0.5773337084355689,1,normal volatility
2013-06-26,0.5511570130245674,-0.595735550305463,1,normal volatility
2013-06-27,0.5517130264702226,-0.5947272474722173,1,normal volatility
2013-06-28,0.5417052983785349,-0.6130331553461161,1,normal volatility
2013-07-01,0.5317268883219999,-0.6316252892746557,1,normal volatility
2013-07-02,0.5272996710079055,-0.63998625636416,1,normal volatility
2013-07-03,0.5213409357363505,-0.6513510640368325,1,normal volatility
2013-07-05,0.5120024020958173,-0.6694259623602417,1,normal volatility
2013-07-08,0.5655314582962991,-0.5699893558020325,2,high volatility (stress/panic)
2013-07-09,0.5571847426542497,-0.584858419622509,2,high volatility (stress/panic)
2013-07-10,0.5627965325961247,-0.574837114748578,2,high volatility (stress/panic)
2013-07-11,0.5631279546586448,-0.5742484037367049,2,high volatility (stress/panic)
2013-07-12,0.6287262401708579,-0.4640593472748814,2,high volatility (stress/panic)
2013-07-15,0.6169089594546938,-0.4830338195218792,2,high volatility (stress/panic)
2013-07-16,0.6054439390881842,-0.5017933064220338,2,high volatility (stress/panic)
2013-07-17,0.6142766649970016,-0.4873098578645346,2,high volatility (stress/panic)
2013-07-18,0.6070947585062724,-0.49907039054094615,2,high volatility (stress/panic)
2013-07-19,0.5961334940654244,-0.5172906536660596,2,high volatility (stress/panic)
2013-07-22,0.5927159169967884,-0.5230400554843354,2,high volatility (stress/panic)
2013-07-23,0.5865690983986538,-0.5334648029967648,2,high volatility (stress/panic)
2013-07-24,0.5763319399204362,-0.5510714996903483,2,high volatility (stress/panic)
2013-07-25,0.566110079599807,-0.5689667327636304,2,high volatility (stress/panic)
2013-07-26,0.5556563561735273,-0.5876052402482178,1,normal volatility
2013-07-29,0.5478219525909437,-0.6018049488579963,1,normal volatility
2013-07-30,0.5377360555573654,-0.6203874422586305,1,normal volatility
2013-07-31,0.5278287546586333,-0.6389833761797157,1,normal volatility
2013-08-01,0.5186572828317451,-0.6565119553022888,1,normal volatility
2013-08-02,0.5176577486613857,-0.6584409719621491,1,normal volatility
2013-08-05,0.5137126185956232,-0.6660912776766328,1,normal volatility
2013-08-06,0.5044812118484079,-0.684224681014929,1,normal volatility
2013-08-07,0.4985967536249555,-0.6959576188947114,1,normal volatility
2013-08-08,0.4919121708266283,-0.7094550930054768,1,normal volatility
2013-08-09,0.4916551364288387,-0.7099777504824889,1,normal volatility
2013-08-12,0.488768261776999,-0.7158668041309734,1,normal volatility
2013-08-13,0.481233701348544,-0.7314022612813548,1,normal volatility
2013-08-14,0.4816290440279012,-0.7305810794390375,1,normal volatility
2013-08-15,0.4730652657554924,-0.7485219174391718,1,normal volatility
2013-08-16,0.4646056793721694,-0.7665662345014961,1,normal volatility
2013-08-19,0.4641261997833617,-0.7675987814446322,1,normal volatility
2013-08-20,0.4574930109232613,-0.7819936710537178,1,normal volatility
2013-08-21,0.463406205815222,-0.7691512751546241,1,normal volatility
2013-08-22,0.4624462437461779,-0.7712249585228503,1,normal volatility
2013-08-23,0.4541363967670431,-0.7893576926542843,1,normal volatility
2013-08-26,0.4481523625914634,-0.8026220093161405,1,normal volatility
2013-08-27,0.4412535390231928,-0.818135650317632,1,normal volatility
2013-08-28,0.4341801536295239,-0.8342957304832654,1,normal volatility
2013-08-29,0.4352298496416625,-0.8318809974614503,1,normal volatility
2013-08-30,0.4502754931824494,-0.7978956764679619,1,normal volatility
2013-09-03,0.4445174661431658,-0.810765930889779,1,normal volatility
2013-09-04,0.4389242536303901,-0.8234284237773847,1,normal volatility
2013-09-05,0.4369392123935215,-0.8279611956364592,1,normal volatility
2013-09-06,0.4495381452416824,-0.7995345671767071,1,normal volatility
2013-09-09,0.4467661329486639,-0.8057200137901073,1,normal volatility
2013-09-10,0.4601161596404116,-0.7762763004196304,1,normal volatility
2013-09-11,0.4517941680805465,-0.7945285832198002,1,normal volatility
2013-09-12,0.4477948717610598,-0.8034200269575114,1,normal volatility
2013-09-13,0.4402566349479728,-0.820397460855166,1,normal volatility
2013-09-16,0.4359154510679575,-0.8303069740068383,1,normal volatility
2013-09-17,0.4416625647208501,-0.8172091166975429,1,normal volatility
2013-09-18,0.4338779241387253,-0.8349920652349396,1,normal volatility
2013-09-19,0.4261810314913987,-0.8528910664286508,1,normal volatility
2013-09-20,0.489780067207372,-0.713798831071316,1,normal volatility
2013-09-23,0.4808678129172157,-0.7321628638654737,1,normal volatility
2013-09-24,0.4721086853712844,-0.7505460542865119,1,normal volatility
2013-09-25,0.4654147513307466,-0.7648263325897251,1,normal volatility
2013-09-26,0.4618543330070035,-0.7725057341384345,1,normal volatility
2013-09-27,0.459378973182825,-0.7778797599469698,1,normal volatility
2013-09-30,0.457589230118093,-0.7817833747746056,1,normal volatility
2013-10-01,0.449322865390306,-0.8000135730584759,1,normal volatility
2013-10-02,0.4412290465068232,-0.8181911585322472,1,normal volatility
2013-10-03,0.4413351647849598,-0.8179506813470401,1,normal volatility
2013-10-04,0.4393687547505934,-0.8224162304571322,1,normal volatility
2013-10-07,0.4396065953674094,-0.8218750534546398,1,normal volatility
2013-10-08,0.4320702691974463,-0.8391670437864854,1,normal volatility
2013-10-09,0.4247987358458575,-0.8561397849395858,1,normal volatility
2013-10-10,0.428435765468264,-0.8476144577395741,1,normal volatility
2013-10-11,0.4220467414269058,-0.8626392094046145,1,normal volatility
2013-10-15,0.4160426554803177,-0.8769674867651522,1,normal volatility
2013-10-16,0.4188423833526838,-0.8702606032135711,1,normal volatility
2013-10-17,0.4114270852754054,-0.8881234670918168,1,normal volatility
2013-10-18,0.4746360734160788,-0.7452069298283175,1,normal volatility
2013-10-21,0.4679036402867326,-0.7594929010873722,1,normal volatility
2013-10-22,0.4603017560415537,-0.7758730131726191,1,normal volatility
2013-10-23,0.4763506727359375,-0.7416009885579884,1,normal volatility
2013-10-24,0.4678464205248971,-0.7596151981927706,1,normal volatility
2013-10-25,0.4606713638319085,-0.7750703669232941,1,normal volatility
2013-10-28,0.4528371487888828,-0.792222713080181,1,normal volatility
2013-10-29,0.4447830644404265,-0.8101686113200194,1,normal volatility
2013-10-30,0.4373065502997165,-0.8271208417142829,1,normal volatility
2013-10-31,0.4294764714911404,-0.8451883202198588,1,normal volatility
2013-11-01,0.4898088818691472,-0.713740000963421,1,normal volatility
2013-11-04,0.5037773285682706,-0.6856209169331421,1,normal volatility
2013-11-05,0.4962473918677472,-0.7006807026766696,1,normal volatility
2013-11-06,0.4914511217512186,-0.7103927914383391,1,normal volatility
2013-11-07,0.4902547344940633,-0.7128301566467273,1,normal volatility
2013-11-08,0.5211838275920367,-0.6516524633916095,1,normal volatility
2013-11-12,0.5136926466774299,-0.666130156041132,1,normal volatility
2013-11-13,0.5147760101969834,-0.6640234045849503,1,normal volatility
2013-11-14,0.5069939991041158,-0.6792561115475575,1,normal volatility
2013-11-15,0.4980208259751212,-0.6971133836047326,1,normal volatility
2013-11-18,0.4892413048545787,-0.7148994452612688,1,normal volatility
2013-11-19,0.4838400621436166,-0.7260008769926708,1,normal volatility
2013-11-20,0.4752208302816526,-0.7439756771266298,1,normal volatility
2013-11-21,0.4795225906144313,-0.734964272912463,1,normal volatility
2013-11-22,0.4716448698427452,-0.7515289709882689,1,normal volatility
2013-11-25,0.4762691637825906,-0.7417721144372137,1,normal volatility
2013-11-26,0.4718566874990968,-0.7510799676808297,1,normal volatility
2013-11-27,0.4696166096675142,-0.7558386412736579,1,normal volatility
2013-11-29,0.4612619961146213,-0.7737890761290206,1,normal volatility
2013-12-02,0.4571809136340701,-0.7826760941400744,1,normal volatility
2013-12-03,0.4552683581760948,-0.7868682357045601,1,normal volatility
2013-12-04,0.4533216870034391,-0.791153279683744,1,normal volatility
2013-12-05,0.4504041020802574,-0.7976100945599038,1,normal volatility
2013-12-06,0.4689786545852626,-0.7571980241829683,1,normal volatility
2013-12-09,0.4620220908107394,-0.7721425734358669,1,normal volatility
2013-12-10,0.4566162714307788,-0.7839119094487267,1,normal volatility
2013-12-11,0.4518472243121876,-0.7944111555938665,1,normal volatility
2013-12-12,0.4462253756576678,-0.8069311280098572,1,normal volatility
2013-12-13,0.4427662585307516,-0.8147132812977633,1,normal volatility
2013-12-16,0.4364944124884777,-0.8289797044980922,1,normal volatility
2013-12-17,0.4313033299779598,-0.8409436545652865,1,normal volatility
2013-12-18,0.4237513950531845,-0.8586083281319888,1,normal volatility
2013-12-19,0.4170418686363298,-0.8745686578198518,1,normal volatility
2013-12-20,0.4328490694580837,-0.8373661811249437,1,normal volatility
2013-12-23,0.4252497595926264,-0.855078613038186,1,normal volatility
2013-12-24,0.4196459489501211,-0.8683439019012505,1,normal volatility
2013-12-26,0.4136031186934901,-0.8828484154549097,1,normal volatility
2013-12-27,0.4068120959037299,-0.8994038809731648,1,normal volatility
2013-12-30,0.4140056902056024,-0.8818755607933001,1,normal volatility
2013-12-31,0.4128564781134911,-0.8846552570379997,1,normal volatility
2014-01-02,0.4087046099698784,-0.894762608881983,1,normal volatility
2014-01-03,0.4294433724105891,-0.8452653916271681,1,normal volatility
2014-01-06,0.4311880134200114,-0.8412110579647947,1,normal volatility
2014-01-07,0.4257301437911992,-0.8539495987155437,1,normal volatility
2014-01-08,0.4188532334664491,-0.8702346985447438,1,normal volatility
2014-01-09,0.4137969824603458,-0.882379805963243,1,normal volatility
2014-01-10,0.4065479624113199,-0.9000533682426582,1,normal volatility
2014-01-13,0.412863681325546,-0.8846378099356786,1,normal volatility
2014-01-14,0.4062003366705735,-0.900908801006621,0,low volatility
2014-01-15,0.4022323158578835,-0.9107254571391098,0,low volatility
2014-01-16,0.410018326493794,-0.8915534215173924,0,low volatility
2014-01-17,0.4027935108146816,-0.9093312284594527,0,low volatility
2014-01-21,0.4009030220806702,-0.9140357211214541,0,low volatility
2014-01-22,0.3939686261782806,-0.931484001843895,0,low volatility
2014-01-23,0.3875251338850469,-0.9479745706533298,0,low volatility
2014-01-24,0.4261735802940504,-0.85290855022529,0,low volatility
2014-01-27,0.4185762015154164,-0.8708963231534954,0,low volatility
2014-01-28,0.4111408719221729,-0.8888193691441121,0,low volatility
2014-01-29,0.4045159570251366,-0.905064094497429,0,low volatility
2014-01-30,0.3973924500536436,-0.9228309474000914,0,low volatility
2014-01-31,0.4222590263919549,-0.8621363466323492,0,low volatility
2014-02-03,0.4204327959974164,-0.8664706316105211,0,low volatility
2014-02-04,0.4143569163560211,-0.8810275597640793,0,low volatility
2014-02-05,0.40759426221808,-0.897483054724602,0,low volatility
2014-02-06,0.4008133408768343,-0.9142594441445919,0,low volatility
2014-02-07,0.4123153947772518,-0.885966701190583,0,low volatility
2014-02-10,0.4053048146023184,-0.9031158663108102,0,low volatility
2014-02-11,0.4005442104314102,-0.9149311304726316,0,low volatility
2014-02-12,0.3937954545529498,-0.9319236553705181,0,low volatility
2014-02-13,0.3965292621892497,-0.9250054393964904,0,low volatility
2014-02-14,0.4048935626021219,-0.9041310548055971,0,low volatility
2014-02-18,0.3989442529682117,-0.9189335887252349,0,low volatility
2014-02-19,0.4037367889975091,-0.9069921257298097,0,low volatility
2014-02-20,0.3966793314177498,-0.9246270541104505,0,low volatility
2014-02-21,0.4024164144060873,-0.9102678697609362,0,low volatility
2014-02-24,0.3980272058085813,-0.9212349197309169,0,low volatility
2014-02-25,0.3923509166184192,-0.9355986441850064,0,low volatility
2014-02-26,0.3855699612204011,-0.9530326206795928,0,low volatility
2014-02-27,0.3953774658759446,-0.927914360572878,0,low volatility
2014-02-28,0.3966304244850646,-0.9247503525632511,0,low volatility
2014-03-03,0.4066515985512455,-0.8997984833522533,0,low volatility
2014-03-04,0.4038350982559667,-0.9067486569798571,0,low volatility
2014-03-05,0.3991382066369318,-0.9184475395201579,0,low volatility
2014-03-06,0.3921597330576266,-0.9360860399001729,0,low volatility
2014-03-07,0.4175549183499088,-0.8733392023841147,0,low volatility
2014-03-10,0.411166828586356,-0.888756237875426,0,low volatility
2014-03-11,0.4042850621273689,-0.9056350505139832,0,low volatility
2014-03-12,0.3975220726901741,-0.922504817649104,0,low volatility
2014-03-13,0.3940731000618115,-0.931218853741544,0,low volatility
2014-03-14,0.3885784023758322,-0.9452603216177135,0,low volatility
2014-03-17,0.3818058097395492,-0.9628431510971239,0,low volatility
2014-03-18,0.3752064741212746,-0.9802788068782674,0,low volatility
2014-03-19,0.3691700656189621,-0.9964978586790871,0,low volatility
2014-03-20,0.3628243971922718,-1.0138363160554051,0,low volatility
2014-03-21,0.397144901976966,-0.9234540725031589,0,low volatility
2014-03-24,0.3901734994459329,-0.9411637684097447,0,low volatility
2014-03-25,0.3833621966900586,-0.9587750534143346,0,low volatility
2014-03-26,0.3767920767729626,-0.9760617641736182,0,low volatility
2014-03-27,0.3705205947232828,-0.9928462494931971,0,low volatility
2014-03-28,0.3671047316227987,-1.0021080993692815,0,low volatility
2014-03-31,0.3608006937513414,-1.019429567981378,0,low volatility
2014-04-01,0.3563333957021148,-1.0318884815958955,0,low volatility
2014-04-02,0.3524206373672826,-1.0429298242986031,0,low volatility
2014-04-03,0.3514555815129452,-1.0456719441007987,0,low volatility
2014-04-04,0.3532192994540913,-1.040666170029136,0,low volatility
2014-04-07,0.3472442608089975,-1.0577268250321488,0,low volatility
2014-04-08,0.3464125794505847,-1.060124788142067,0,low volatility
2014-04-09,0.3500893606852279,-1.049566840842815,0,low volatility
2014-04-10,0.3447777869468569,-1.0648551652758058,0,low volatility
2014-04-11,0.3555020077247854,-1.0342243821463915,0,low volatility
2014-04-14,0.3495747953719745,-1.0510377334176926,0,low volatility
2014-04-15,0.3584969159127747,-1.0258352217332325,0,low volatility
2014-04-16,0.3531961339825421,-1.0407317560015283,0,low volatility
2014-04-17,0.3478094065566449,-1.0561006315488926,0,low volatility
2014-04-18,0.3423938682606781,-1.0717935429920808,0,low volatility
2014-04-21,0.3373023009883545,-1.0867757151519883,0,low volatility
2014-04-22,0.3335279955007754,-1.0980284726195424,0,low volatility
2014-04-23,0.3286206090253379,-1.1128513576787564,0,low volatility
2014-04-24,0.323523077162025,-1.128484831690489,0,low volatility
2014-04-25,0.3188608535821978,-1.1430004670253875,0,low volatility
2014-04-28,0.3139954998527112,-1.158376624855847,0,low volatility
2014-04-29,0.3090248572009103,-1.1743335613039472,0,low volatility
2014-04-30,0.3079815176772927,-1.1777155053503445,0,low volatility
2014-05-01,0.3154488644627173,-1.1537586879095776,0,low volatility
2014-05-02,0.3103139269962211,-1.1701708261752655,0,low volatility
2014-05-05,0.3052975055459636,-1.1864685497759493,0,low volatility
2014-05-06,0.3017771825964574,-1.1980663398920397,0,low volatility
2014-05-07,0.3023149120493988,-1.1962860497682917,0,low volatility
2014-05-08,0.297592891282126,-1.212028863129308,0,low volatility
2014-05-09,0.3017329769846137,-1.19821283489704,0,low volatility
2014-05-12,0.3283546973440522,-1.1136608605420408,0,low volatility
2014-05-13,0.3229246367562288,-1.1303363057195985,0,low volatility
2014-05-14,0.3247701254309934,-1.1246376532777351,0,low volatility
2014-05-15,0.3195956373896356,-1.1406987154033466,0,low volatility
2014-05-16,0.3144361550542651,-1.1569742280467954,0,low volatility
2014-05-19,0.3093424307064579,-1.1733064256851062,0,low volatility
2014-05-20,0.3045854573865806,-1.1888035829747419,0,low volatility
2014-05-21,0.3002644983992663,-1.2030915314301043,0,low volatility
2014-05-22,0.301999677414728,-1.1973293297709902,0,low volatility
2014-05-23,0.2972203832468831,-1.2132813842141388,0,low volatility
2014-05-27,0.294337232819446,-1.2230291185968587,0,low volatility
2014-05-28,0.289972083668882,-1.2379706238459693,0,low volatility
2014-05-29,0.2870017479741991,-1.248266972738627,0,low volatility
2014-05-30,0.2830985117509835,-1.2619603438509606,0,low volatility
2014-06-02,0.2825608366022192,-1.2638614007759816,0,low volatility
2014-06-03,0.2821437548229016,-1.265338569056499,0,low volatility
2014-06-04,0.2790499680048889,-1.2763644164049708,0,low volatility
2014-06-05,0.274816889952058,-1.291650257815063,0,low volatility
2014-06-06,0.2706203476463441,-1.3070383715183012,0,low volatility
2014-06-09,0.2683108596482128,-1.3156090466029537,0,low volatility
2014-06-10,0.2733556881104165,-1.2969814449664052,0,low volatility
2014-06-11,0.2767988782949044,-1.2844641076496355,0,low volatility
2014-06-12,0.272944919514083,-1.2984852641751425,0,low volatility
2014-06-13,0.2711111408436278,-1.3052264283619959,0,low volatility
2014-06-16,0.2711840743986198,-1.3049574473590964,0,low volatility
2014-06-17,0.2790929625650242,-1.2762103535014904,0,low volatility
2014-06-18,0.2790900330404875,-1.2762208501470698,0,low volatility
2014-06-19,0.2770551402462771,-1.2835387303441335,0,low volatility
2014-06-20,0.2833266684578845,-1.2611547415323763,0,low volatility
2014-06-23,0.2828927282748144,-1.2626875052297384,0,low volatility
2014-06-24,0.2787231824757948,-1.2775361672007994,0,low volatility
2014-06-25,0.2744983421764393,-1.2928100574808827,0,low volatility
2014-06-26,0.2797667245474489,-1.273799149671999,0,low volatility
2014-06-27,0.2781450466075213,-1.27961255096914,0,low volatility
2014-06-30,0.2756090609747457,-1.2887718631162224,0,low volatility
2014-07-01,0.2842788140391099,-1.257799782837724,0,low volatility
2014-07-02,0.2800963205229266,-1.272621733100369,0,low volatility
2014-07-03,0.2778910434623802,-1.2805261721075711,0,low volatility
2014-07-07,0.2810319955357218,-1.2692867530138563,0,low volatility
2014-07-08,0.2767857089115404,-1.2845116862263186,0,low volatility
2014-07-09,0.2729722145255925,-1.2983852672714724,0,low volatility
2014-07-10,0.269873648199647,-1.3098013991466602,0,low volatility
2014-07-11,0.269013524936756,-1.312993622068922,0,low volatility
