"Date","log_return","prob_regime_1","prob_regime_2"
2023-09-14,-0.719730171429995,0.988515129092552,0.0114848709074466
2023-09-15,0.12187691941292,0.987159678542347,0.012840321457652
2023-09-18,0.205915460254103,0.985167765937915,0.0148322340620835
2023-09-19,-0.102904728665442,0.981987371111073,0.0180126288889262
2023-09-20,0.289733367782588,0.977925500731735,0.022074499268264
2023-09-21,-0.477104604913266,0.974320056018576,0.0256799439814225
2023-09-22,-0.0375164138709061,0.9684143751876,0.0315856248123987
2023-09-25,-0.649383487616639,0.964887253093862,0.0351127469061367
2023-09-26,-0.170100211114267,0.959546589342132,0.0404534106578671
2023-09-27,-0.597639686152964,0.955969880523425,0.0440301194765738
2023-09-28,0.644918775492845,0.953922391353069,0.0460776086469296
2023-09-29,0.0567054168866375,0.950378116399504,0.0496218836004949
2023-10-02,-0.796816964917685,0.949131100546897,0.050868899453102
2023-10-03,-0.448623861290775,0.947992450146716,0.052007549853283
2023-10-04,0.619905661658245,0.94763826667546,0.0523617333245387
2023-10-05,0.0855310102035175,0.946427902281032,0.0535720977189664
2023-10-06,0.653318614063554,0.94615258797598,0.0538474120240194
2023-10-10,0.207410275165642,0.945234091212715,0.0547659087872837
2023-10-11,0.0188341652313075,0.943230788886635,0.0567692111133642
2023-10-12,-0.63288361248398,0.942270725291233,0.0577292747087663
2023-10-13,-0.484446447328551,0.941561648232719,0.05843835176728
2023-10-16,0.418092589261047,0.940835784067198,0.0591642159328012
2023-10-17,0.444676450608089,0.940197504297375,0.0598024957026243
2023-10-18,-0.577516398029603,0.940172395970305,0.0598276040296939
2023-10-19,0.360155824808341,0.939929238011842,0.0600707619881572
2023-10-20,0.207919931250612,0.93900712895896,0.0609928710410391
2023-10-23,0.508523555591339,0.938446371032722,0.0615536289672772
2023-10-24,-0.480204303030312,0.938115841997319,0.0618841580026796
2023-10-25,-0.1133251608675,0.936887248760813,0.0631127512391858
2023-10-26,-0.483069847752458,0.935938114116842,0.0640618858831565
2023-10-27,0.568075756058947,0.935618402867577,0.0643815971324213
2023-10-30,0.264001661914045,0.934743345547941,0.0652566544520577
2023-10-31,-0.490844859376868,0.934166964643372,0.0658330353566269
2023-11-01,-0.284279543293007,0.933070303373378,0.0669296966266209
2023-11-02,0.75629023743858,0.933447056968339,0.0665529430316595
2023-11-03,1.07724333379075,0.93742627308534,0.0625737269146589
2023-11-06,0.130353835962885,0.93986846894769,0.0601315310523082
2023-11-07,-0.559859631625659,0.943173962600019,0.0568260373999794
2023-11-08,0.26165793827807,0.945541902208451,0.0544580977915477
2023-11-09,-0.046674446588294,0.946756141237312,0.0532438587626864
2023-11-13,-0.0934142991796796,0.947114950080148,0.0528850499198503
2023-11-14,1.49346498300386,0.952404516321458,0.0475954836785408
2023-11-15,-0.0736851834021181,0.955735549613422,0.0442644503865766
2023-11-16,-0.0184297825807281,0.957705210834224,0.042294789165775
2023-11-17,0.257708380087521,0.959042487666022,0.0409575123339762
2023-11-20,0.604840553588066,0.961114753842796,0.0388852461572023
2023-11-21,-0.201207311342012,0.962416320250476,0.0375836797495228
2023-11-22,-0.47719646395429,0.963873593410865,0.0361264065891341
2023-11-24,0.577850725094408,0.96594537834565,0.0340546216543488
2023-11-27,0.0274335880281276,0.967071595486809,0.0329284045131897
2023-11-28,0.637989768816599,0.969012050335048,0.0309879496649511
2023-11-29,-0.345832161205757,0.970612940661088,0.0293870593389103
2023-11-30,-0.557664744585503,0.972741527273481,0.0272584727265176
2023-12-01,-0.275406398257303,0.974301303567682,0.0256986964323168
2023-12-04,-0.497651013228214,0.976108058763328,0.0238919412366708
2023-12-05,-0.342418547519491,0.977598393360566,0.0224016066394335
2023-12-06,0.027807387675129,0.978369552632756,0.0216304473672429
2023-12-07,0.0370644926407738,0.978586627483271,0.0214133725167281
2023-12-08,-0.44568318898212,0.978851792790045,0.0211482072099549
2023-12-11,0.00930535523865449,0.978604695163949,0.0213953048360504
2023-12-12,0.399313341102696,0.978308695093714,0.0216913049062853
2023-12-13,0.0277996573165949,0.977425268854128,0.0225747311458712
2023-12-14,1.8724732485588,0.978647754629019,0.0213522453709805
2023-12-15,-0.830941182492753,0.98131301787954,0.018686982120459
2023-12-18,0.128287381288912,0.983067638702849,0.0169323612971502
2023-12-19,0.520620438842023,0.985061324501697,0.0149386754983029
2023-12-20,-0.182365328192326,0.986412058272597,0.013587941727402
2023-12-21,0.300724699227373,0.987447236794417,0.012552763205582
2023-12-22,0.163651277545779,0.988067346479625,0.0119326535203741
2023-12-26,0.244975851771176,0.988424608371409,0.0115753916285898
2023-12-27,0.713353514902976,0.989294802152393,0.0107051978476057
2023-12-28,-0.369586214175829,0.990039544385849,0.00996045561415016
2023-12-29,-0.0993901143484804,0.99041736576112,0.0095826342388791
2024-01-02,-0.953729014923018,0.991836857752464,0.00816314224753505
2024-01-03,-0.439038480763641,0.993236699837411,0.00676330016258734
2024-01-04,0.43903848076364,0.99461957218555,0.00538042781444889
2024-01-05,0,0.995492504397934,0.00450749560206464
2024-01-08,0.17325495602732,0.996071030092714,0.00392896990728489
2024-01-09,-0.374241685479821,0.996586759650622,0.0034132403493762
2024-01-10,0.228362739113854,0.996934365664189,0.00306563433580964
2024-01-11,-0.155229908356354,0.997116825088656,0.00288317491134259
2024-01-12,0.146105404494915,0.997157395099359,0.00284260490063987
2024-01-16,-0.705098841752156,0.997446634937778,0.0025533650622205
