Date,conditional_volatility,residual,standardized_residual
2015-06-22,0.8407138050255663,0.384419688786816,0.4572539269473822
2015-06-23,0.8279255472062969,-1.660332948571695,-2.0054133541043933
2015-06-24,0.8731922195754052,-0.10151469574227427,-0.11625698610969804
2015-06-25,0.8566332720565969,0.16668253246054693,0.19457863463600603
2015-06-26,0.8408000638212426,-0.35212873690597307,-0.4188019864147358
2015-06-29,0.8274727527100704,0.22068124806155262,0.26669306915399404
2015-06-30,0.8127292344116355,-0.22704752406865117,-0.2793642881974329
2015-07-01,0.7983697967165796,-0.6237736447725141,-0.7813091719374663
2015-07-02,0.7923235073463358,0.059898888044837534,0.07559902929732827
2015-07-06,0.7772543498662519,-0.12053815346555227,-0.1550819927688976
2015-07-07,0.7627593094486627,-1.1200702803662868,-1.468445244117565
2015-07-08,0.7789068724665912,1.0955125408070832,1.4064743546784815
2015-07-09,0.7928350306066241,-0.41961630234991937,-0.5292605474670528
2015-07-10,0.7818891602372162,1.1331891092122726,1.4492963540618418
2015-07-13,0.7976211035526131,-1.1669879662454405,-1.4630856192842234
2015-07-14,0.814239940095261,-0.03960089515573947,-0.04863541224851536
2015-07-15,0.7986791393463742,-0.4491783865550031,-0.5624015507937308
2015-07-16,0.7881938452698263,-0.6071281190040118,-0.7702776704583003
2015-07-17,0.7819810750817224,-0.45407404439622057,-0.5806713984079048
2015-07-20,0.7720416290573767,0.02421633073335543,0.03136661265652518
2015-07-21,0.7573103391908959,0.7129525121044529,0.9414271471140424
2015-07-22,0.7555416342013542,-0.3885155148703592,-0.5142211855486161
2015-07-23,0.7449260480076355,0.8475064581434227,1.1377054949416077
2015-07-24,0.7488731475552283,0.005781451890478431,0.007720201891805792
2015-07-27,0.7345969376249678,1.2372348987417987,1.684236396005018
2015-07-28,0.7592703071658833,-0.5084976623728257,-0.6697188834775947
2015-07-29,0.7512428663428886,-0.2568879623012889,-0.34195061784991104
2015-07-30,0.7385894717137567,-1.0151936884547001,-1.3745033301099403
2015-07-31,0.7506337734068225,1.0448938916414872,1.392015558931138
2015-08-03,0.7635288985654435,-0.5944932018720832,-0.7786125750957782
2015-08-04,0.7577226553459914,-0.07635407634105416,-0.10076784137619504
2015-08-05,0.7434130424292756,-0.7732885258603316,-1.0401869239923889
2015-08-06,0.7444129904023509,0.5014226684765453,0.6735812982058914
2015-08-07,0.736632697184599,0.3348493905166952,0.45456764517307663
2015-08-10,0.7254975929586286,0.33377008411493553,0.46005677669280526
2015-08-11,0.7146135836341433,0.44143289422892573,0.6177225067343859
2015-08-12,0.7062067586052092,1.4086821583753333,1.9947163365549563
2015-08-13,0.7444019415091614,-0.4776139930292064,-0.641607667036597
2015-08-14,0.7360303619170381,-0.29978183070611747,-0.4072954679822128
2015-08-17,0.7243358608888426,-0.2826629521721718,-0.3902374125523927
2015-08-18,0.7126544114056891,-0.4465851930457006,-0.6266504295747288
2015-08-19,0.7044228705073785,0.304572927747178,0.43237228729924904
2015-08-20,0.6935516144422379,1.2546184899836457,1.8089763816534752
2015-08-21,0.7223388787676552,1.3890274828580542,1.9229582176551285
2015-08-24,0.7577779251339251,1.9591048053029123,2.585328419215527
2015-08-25,0.834253898103754,-1.4731493751960032,-1.7658285787389767
2015-08-26,0.8664014251103931,-0.16965718959886886,-0.19581822545738758
2015-08-27,0.8503868773763235,-1.3288090404056094,-1.562593539196359
2015-08-28,0.8727287113231722,-0.5921409934294869,-0.6784937698815051
2015-08-31,0.8635756844675375,0.20250869051423112,0.23450022291803374
2015-09-01,0.84788951949996,0.6202911115296539,0.7315706790378402
2015-09-02,0.8402163588551066,-0.18084379667714756,-0.2152347960989101
2015-09-03,0.8248369761174968,-1.2293546296529831,-1.4904213380922235
2015-09-04,0.8432143262814339,0.12278790059338773,0.14561885011475204
2015-09-08,0.8273739141332173,0.5887688871880606,0.7116116149309267
2015-09-09,0.8194558291193045,-0.14636427934275625,-0.17861155432875334
2015-09-10,0.8042511575764028,0.8708156059210344,1.082765747636873
2015-09-11,0.8066198434877165,0.6783503588589826,0.840979011780675
2015-09-14,0.8019716463820479,-0.2680098430098999,-0.33418867639395794
2015-09-15,0.7883261732410727,-0.4107565722659055,-0.5210490101795654
2015-09-16,0.7773184491063493,0.3957837189586832,0.5091654770495918
2015-09-17,0.7662958237539177,0.07652782908952613,0.09986721409315899
2015-09-18,0.7518118183292533,0.4116046819928628,0.547483654762929
2015-09-21,0.7417560331148522,-1.3593669538473807,-1.8326334982932304
2015-09-22,0.7736293913094098,-0.6299372132387138,-0.8142622556939193
2015-09-23,0.7685618976148778,0.24801007254995014,0.3226936871572921
2015-09-24,0.7554096966697394,0.8267748193350298,1.0944720765167657
2015-09-25,0.7580437663271524,-0.5288838745525627,-0.6976956978554056
2015-09-28,0.7505782351827357,0.3981486397721982,0.5304558820244302
2015-09-29,0.7402793912649286,0.09474151469176884,0.12798075403650278
2015-09-30,0.7264073550632936,-0.7439542984863349,-1.0241557898618914
